0 0.5
0.125664 0.500031
0.251327 0.500123
0.376991 0.500269
0.502655 0.50046
0.628319 0.500685
0.753982 0.50093
0.879646 0.501178
1.00531 0.501414
1.13097 0.501624
1.25664 0.501793
1.3823 0.501913
1.50796 0.501974
1.63363 0.501974
1.75929 0.501911
1.88496 0.501791
2.01062 0.50162
2.13628 0.50141
2.26195 0.501174
2.38761 0.500926
2.51327 0.500682
2.63894 0.500457
2.7646 0.500266
2.89027 0.500121
3.01593 0.50003
3.14159 0.5
3.26726 0.500032
3.39292 0.500125
3.51858 0.500272
3.64425 0.500464
3.76991 0.500689
3.89557 0.500934
4.02124 0.501182
4.1469 0.501418
4.27257 0.501627
4.39823 0.501796
4.52389 0.501914
4.64956 0.501975
4.77522 0.501973
4.90088 0.50191
5.02655 0.501789
5.15221 0.501617
5.27788 0.501407
5.40354 0.50117
5.5292 0.500921
5.65487 0.500678
5.78053 0.500454
5.90619 0.500263
6.03186 0.500119
6.15752 0.500029
6.28319 0.5
6.40885 0.500033
6.53451 0.500127
6.66018 0.500275
6.78584 0.500467
6.9115 0.500693
7.03717 0.500938
7.16283 0.501186
7.28849 0.501421
7.41416 0.50163
7.53982 0.501798
7.66549 0.501916
7.79115 0.501975
7.91681 0.501973
8.04248 0.501908
8.16814 0.501786
8.2938 0.501614
8.41947 0.501403
8.54513 0.501166
8.6708 0.500917
8.79646 0.500674
8.92212 0.50045
9.04779 0.500261
9.17345 0.500117
9.29911 0.500028
9.42478 0.5
9.55044 0.500034
9.67611 0.500129
9.80177 0.500277
9.92743 0.500471
10.0531 0.500697
10.1788 0.500942
10.3044 0.50119
10.4301 0.501425
10.5558 0.501633
10.6814 0.501801
10.8071 0.501917
10.9327 0.501976
11.0584 0.501972
11.1841 0.501907
11.3097 0.501784
11.4354 0.501611
11.5611 0.501399
11.6867 0.501162
11.8124 0.500913
11.9381 0.50067
12.0637 0.500447
12.1894 0.500258
12.315 0.500115
12.4407 0.500027
12.5664 0.5
12.692 0.500035
12.8177 0.500131
12.9434 0.50028
13.069 0.500474
13.1947 0.500701
13.3204 0.500946
13.446 0.501194
13.5717 0.501429
13.6973 0.501636
13.823 0.501803
13.9487 0.501919
14.0743 0.501976
14.2 0.501971
14.3257 0.501905
14.4513 0.501781
14.577 0.501608
14.7027 0.501395
14.8283 0.501157
14.954 0.500909
15.0796 0.500666
15.2053 0.500443
15.331 0.500255
15.4566 0.500113
15.5823 0.500026
15.708 0.5
15.8336 0.500036
15.9593 0.500133
16.085 0.500283
16.2106 0.500478
16.3363 0.500705
16.4619 0.50095
16.5876 0.501198
16.7133 0.501432
16.8389 0.501639
16.9646 0.501805
17.0903 0.50192
17.2159 0.501976
17.3416 0.501971
17.4673 0.501904
17.5929 0.501779
17.7186 0.501604
17.8442 0.501392
17.9699 0.501153
18.0956 0.500905
18.2212 0.500662
18.3469 0.50044
18.4726 0.500252
18.5982 0.500111
18.7239 0.500025
18.8496 0.5
18.9752 0.500038
19.1009 0.500135
19.2265 0.500286
19.3522 0.500481
19.4779 0.500709
19.6035 0.500954
19.7292 0.501202
19.8549 0.501436
19.9805 0.501642
20.1062 0.501808
20.2319 0.501922
20.3575 0.501977
20.4832 0.50197
20.6088 0.501902
20.7345 0.501776
20.8602 0.501601
20.9858 0.501388
21.1115 0.501149
21.2372 0.500901
21.3628 0.500658
21.4885 0.500436
21.6142 0.50025
21.7398 0.500109
21.8655 0.500024
21.9911 0.5
22.1168 0.500039
22.2425 0.500137
22.3681 0.500289
22.4938 0.500485
22.6195 0.500713
22.7451 0.500958
22.8708 0.501206
22.9965 0.50144
23.1221 0.501645
23.2478 0.50181
23.3734 0.501923
23.4991 0.501977
23.6248 0.50197
23.7504 0.5019
23.8761 0.501774
24.0018 0.501598
24.1274 0.501384
24.2531 0.501145
24.3788 0.500897
24.5044 0.500654
24.6301 0.500433
24.7558 0.500247
24.8814 0.500107
25.0071 0.500024
25.1327 0.500001
25.2584 0.50004
25.3841 0.500139
25.5097 0.500292
25.6354 0.500489
25.7611 0.500717
25.8867 0.500962
26.0124 0.50121
26.1381 0.501443
26.2637 0.501649
26.3894 0.501812
26.515 0.501924
26.6407 0.501978
26.7664 0.501969
26.892 0.501899
27.0177 0.501771
27.1434 0.501595
27.269 0.50138
27.3947 0.501141
27.5204 0.500893
27.646 0.500651
27.7717 0.50043
27.8973 0.500244
28.023 0.500106
28.1487 0.500023
28.2743 0.500001
28.4 0.500041
28.5257 0.500141
28.6513 0.500295
28.777 0.500492
28.9027 0.500721
29.0283 0.500967
29.154 0.501214
29.2796 0.501447
29.4053 0.501652
29.531 0.501815
29.6566 0.501926
29.7823 0.501978
29.908 0.501968
30.0336 0.501897
30.1593 0.501769
30.285 0.501592
30.4106 0.501376
30.5363 0.501137
30.6619 0.500889
30.7876 0.500647
30.9133 0.500426
31.0389 0.500241
31.1646 0.500104
31.2903 0.500022
31.4159 0.500001
31.5416 0.500042
31.6673 0.500143
31.7929 0.500298
31.9186 0.500496
32.0442 0.500725
32.1699 0.500971
32.2956 0.501218
32.4212 0.501451
32.5469 0.501655
32.6726 0.501817
32.7982 0.501927
32.9239 0.501978
33.0496 0.501968
33.1752 0.501895
33.3009 0.501766
33.4265 0.501588
33.5522 0.501373
33.6779 0.501133
33.8035 0.500885
33.9292 0.500643
34.0549 0.500423
34.1805 0.500239
34.3062 0.500102
34.4319 0.500021
34.5575 0.500001
34.6832 0.500043
34.8088 0.500145
34.9345 0.500301
35.0602 0.500499
35.1858 0.500729
35.3115 0.500975
35.4372 0.501222
35.5628 0.501454
35.6885 0.501658
35.8142 0.501819
35.9398 0.501928
36.0655 0.501979
36.1911 0.501967
36.3168 0.501894
36.4425 0.501764
36.5681 0.501585
36.6938 0.501369
36.8195 0.501129
36.9451 0.500881
37.0708 0.500639
37.1965 0.50042
37.3221 0.500236
37.4478 0.5001
37.5734 0.50002
37.6991 0.500001
37.8248 0.500045
37.9504 0.500148
38.0761 0.500304
38.2018 0.500503
38.3274 0.500733
38.4531 0.500979
38.5788 0.501226
38.7044 0.501458
38.8301 0.501661
38.9557 0.501821
39.0814 0.50193
39.2071 0.501979
39.3327 0.501966
