1 0
1 -0.314159
0.901304 -0.628319
0.703912 -0.911472
0.417565 -1.13261
0.0617441 -1.26379
-0.335288 -1.28319
-0.738415 -1.17786
-1.10845 -0.945877
-1.40561 -0.597648
-1.59336 -0.156064
-1.64239 0.344506
-1.53416 0.860478
-1.26383 1.34245
-0.842091 1.73949
-0.295613 2.00405
0.333976 2.09691
0.992742 1.99199
1.61854 1.68011
2.14637 1.17163
2.51445 0.497332
2.67069 -0.292605
2.57876 -1.13163
2.22325 -1.94177
1.61323 -2.64023
0.783777 -3.14704
-0.204893 -3.39327
-1.27092 -3.3289
-2.31672 -2.92963
-3.23709 -2.20181
-3.92881 -1.18484
-4.30104 0.0494287
-4.28551 1.40064
-3.84549 2.74697
-2.9825 3.95507
-1.73998 4.89205
-0.203096 5.43868
1.50552 5.50248
3.23417 5.02951
4.81424 4.01347
6.07511 2.50103
6.86083 0.592478
7.04696 -1.56292
6.55596 -3.77678
5.36945 -5.8364
3.53589 -7.52326
1.17239 -8.63409
-1.54009 -9.00241
-4.36828 -8.51857
-7.04447 -7.14624
-9.28953 -4.93315
-10.8393 -2.01476
-11.4723 1.39052
-11.0354 4.99464
-9.46632 8.46152
-6.80806 11.4355
-3.2155 13.5743
1.04898 14.5844
5.63082 14.2549
10.1091 12.4859
14.0317 9.31005
16.9565 4.90186
18.4965 -0.42519
18.3629 -6.23604
16.4038 -12.0049
12.6324 -17.1583
7.24191 -21.1269
0.604698 -23.402
-6.74726 -23.592
-14.1589 -21.4723
-20.9046 -17.0241
-26.2529 -10.4567
-29.538 -2.20915
-30.232 7.07048
-28.0108 16.5682
-22.8057 25.368
-14.8361 32.5326
-4.61571 37.1935
7.06898 38.6436
19.2092 36.4228
30.6518 30.3881
40.1985 20.7585
46.72 8.12978
49.274 -6.54772
47.217 -22.0276
40.2968 -36.8613
28.7165 -49.5209
13.1591 -58.5424
-5.23259 -62.6765
-24.923 -61.0326
-44.0969 -53.2028
-60.8111 -39.3493
-73.173 -20.245
-79.5332 2.74302
-78.6715 27.7291
-69.9601 52.4445
-53.4842 74.4231
-30.1035 91.2256
-1.4441 100.683
30.1864 101.137
61.9594 91.6533
90.7531 72.1882
113.432 43.6772
127.153 8.04162
129.68 -31.9048
119.656 -72.6448
96.8344 -110.236
62.2028 -140.657
18.0139 -160.199
-32.3141 -165.858
-84.42 -155.706
-133.337 -129.185
-173.921 -87.2962
-201.346 -32.6572
-211.606 30.5976
-201.993 97.0755
-171.496 160.534
-121.063 214.411
-53.7039 252.444
25.6036 269.315
110.212 261.272
192.292 226.648
263.496 166.237
315.721 83.4576
341.94 -15.729
336.998 -123.153
298.309 -229.024
226.359 -322.74
124.967 -393.853
1.23451 -433.113
-134.832 -433.501
-271.02 -391.142
-393.901 -305.998
-490.033 -182.251
-547.289 -28.3023
-556.18 143.634
-511.057 318.363
-411.04 478.916
-260.584 608.048
-69.5602 689.913
147.182 711.766
370.79 665.527
579.872 549.04
752.358 366.868
867.613 130.508
908.613 -142.061
863.983 -427.51
729.677 -698.938
510.099 -928.173
218.505 -1088.43
-123.434 -1157.07
-486.938 -1118.29
-838.26 -965.316
-1141.52 -701.969
-1362.05 -343.349
-1469.92 84.5529
-1443.36 546.342
-1271.72 999.786
-957.626 1399.31
-518.021 1700.16
16.0985 1862.9
601.345 1857.84
1185 1668.92
1709.31 1296.64
2116.66 759.646
2355.31 94.6776
2385.05 -645.265
2182.34 -1394.55
1744.23 -2080.15
1090.73 -2628.12
265.08 -2970.78
-668.219 -3054.06
-1627.68 -2844.13
-2521.19 -2332.78
-3254.05 -1540.73
-3738.09 -518.434
-3900.96 655.921
-3694.89 1881.44
-3103.82 3042.23
-2148.08 4017.32
-885.999 4692.16
588.087 4970.51
2149.62 4785.75
3653.11 4110.43
4944.44 2962.77
5875.22 1409.43
6318.01 -436.322
6180.93 -2421.18
5420.29 -4362.98
4049.62 -6065.81
2143.99 -7338.04
-161.321 -8011.6
-2678.24 -7960.92
-5179.23 -7119.52
-7415.9 -5492.42
-9141.39 -3162.65
-10135 -290.792
-10226.3 2893.2
-9317.39 6105.89
-7399.17 9033.04
-4561.36 11357.6
