4 0
3.93313 0.397758
3.7431 0.763489
3.47016 1.06229
3.15806 1.28808
2.83579 1.45013
2.51929 1.56063
2.21675 1.63035
1.93211 1.66797
1.66699 1.68028
1.42173 1.67262
1.19594 1.64917
0.988841 1.61325
0.799439 1.56752
0.626638 1.5141
0.469318 1.45469
0.326371 1.39068
0.19673 1.32316
0.0793834 1.25305
-0.0266184 1.18106
-0.122156 1.10777
-0.208042 1.03364
-0.285021 0.959023
-0.353771 0.88421
-0.414906 0.809415
-0.468981 0.734799
-0.516492 0.660479
-0.557881 0.586533
-0.593538 0.513009
-0.623804 0.439931
-0.648976 0.367302
-0.669305 0.29511
-0.685003 0.223327
-0.696241 0.15192
-0.703152 0.0808457
-0.705835 0.0100587
-0.704352 -0.0604899
-0.698732 -0.130849
-0.688971 -0.201065
-0.675033 -0.271181
-0.656848 -0.341236
-0.634316 -0.411259
-0.607302 -0.481271
-0.575643 -0.55128
-0.539139 -0.621281
-0.497559 -0.69125
-0.450639 -0.761146
-0.398078 -0.830901
-0.339542 -0.900421
-0.27466 -0.969579
-0.203025 -1.03821
-0.124193 -1.10611
-0.0376856 -1.17301
0.0570151 -1.23859
0.16046 -1.30247
0.273231 -1.36416
0.395941 -1.4231
0.529224 -1.4786
0.673724 -1.52982
0.830087 -1.57579
0.998939 -1.61533
1.18085 -1.64702
1.37632 -1.66918
1.58567 -1.67977
1.809 -1.67635
2.04606 -1.656
2.29601 -1.61517
2.55718 -1.54955
2.82657 -1.45397
3.09913 -1.32221
3.36656 -1.14702
3.61552 -0.920548
3.82498 -0.635979
3.96415 -0.29226
3.99615 0.0962087
3.89741 0.490802
3.68297 0.842409
3.39704 1.12326
3.08042 1.33258
2.75845 1.48109
2.44478 1.58083
2.14631 1.64209
1.86629 1.67303
1.60597 1.68008
1.36546 1.66826
1.14427 1.64153
0.941538 1.60302
0.756246 1.55525
0.587286 1.50024
0.433536 1.43961
0.293897 1.37466
0.167315 1.30644
0.0527915 1.23582
-0.0506058 1.16347
-0.143741 1.08994
-0.227411 1.01565
-0.302344 0.940969
-0.369201 0.866143
-0.428584 0.791379
-0.481031 0.716825
-0.527025 0.64259
-0.566996 0.568743
-0.601322 0.495326
-0.630333 0.422357
-0.654314 0.349835
-0.673508 0.277745
-0.688115 0.206057
-0.698297 0.134734
-0.70418 0.0637343
-0.705853 -0.00699027
-0.70337 -0.0774882
-0.696752 -0.147808
-0.685988 -0.217996
-0.671032 -0.288094
-0.651808 -0.358138
-0.628208 -0.428157
-0.600089 -0.498167
-0.56728 -0.568175
-0.529574 -0.638171
-0.486731 -0.708127
-0.438478 -0.777995
-0.384507 -0.847703
-0.324475 -0.917148
-0.258002 -0.986195
-0.184672 -1.05467
-0.104034 -1.12235
-0.0155975 -1.18897
0.0811615 -1.25418
0.186802 -1.31757
0.301915 -1.37866
0.427118 -1.43683
0.563048 -1.49138
0.710352 -1.54144
0.869673 -1.58597
1.04163 -1.62375
1.22677 -1.65331
1.42556 -1.67287
1.63829 -1.68032
1.86498 -1.67311
2.10525 -1.64817
2.3581 -1.60178
2.62159 -1.52944
2.89231 -1.42574
3.16455 -1.2842
3.42899 -1.09736
3.67069 -0.857385
3.86638 -0.558253
3.98304 -0.201568
3.98449 0.192802
3.85481 0.581179
3.61874 0.917038
3.32225 1.18
3.00255 1.37351
2.68166 1.5092
2.37119 1.59879
2.07698 1.65206
1.80165 1.67671
1.54613 1.67879
1.31035 1.66304
1.09369 1.6332
0.895272 1.59226
0.714023 1.54257
0.548836 1.48607
0.398591 1.42428
0.262198 1.35846
0.138614 1.28959
0.0268589 1.21849
-0.0739854 1.14581
-0.164766 1.07206
-0.246264 0.997656
-0.319189 0.922915
-0.38419 0.848088
-0.441851 0.773363
-0.492699 0.698878
-0.537203 0.624731
-0.575779 0.550985
-0.608794 0.477676
-0.636566 0.404817
-0.659372 0.332401
-0.677442 0.260411
-0.690967 0.188815
-0.700102 0.117575
-0.704962 0.0466464
-0.705629 -0.0240186
-0.702147 -0.0944688
-0.694532 -0.164752
-0.682761 -0.234914
-0.666784 -0.304996
-0.646516 -0.375031
-0.621839 -0.445046
-0.592607 -0.515056
-0.558636 -0.585062
-0.519714 -0.655051
-0.475592 -0.724991
-0.42599 -0.794828
-0.370589 -0.864482
-0.309039 -0.933845
-0.240952 -1.00277
-0.165902 -1.07108
-0.0834291 -1.13853
0.00696539 -1.20484
0.105814 -1.26965
0.213685 -1.33254
0.331174 -1.39298
0.458905 -1.45035
0.597519 -1.5039
0.747664 -1.55272
0.909978 -1.59575
1.08507 -1.63169
1.27347 -1.65901
1.4756 -1.67586
1.69171 -1.68003
1.92172 -1.66885
2.16515 -1.6391
2.42079 -1.58689
2.68641 -1.50753
2.95813 -1.39533
3.22951 -1.24357
3.4901 -1.04462
3.7232 -0.790774
3.90319 -0.477126
3.99512 -0.108592
3.96497 0.28903
3.80593 0.668311
3.55108 0.987279
3.2462 1.23264
2.92469 1.41106
2.60553 1.53462
2.2986 1.61464
2.00878 1.66037
1.7382 1.67908
1.48747 1.67647
1.25637 1.65701
1.04421 1.62424
0.850025 1.58099
0.672753 1.5295
0.511272 1.4716
0.364467 1.40873
0.231257 1.34209
0.110614 1.27262
0.00157208 1.20108
-0.0967697 1.1281
-0.185242 1.05416
-0.264609 0.979646
-0.335566 0.904864
-0.398745 0.830047
-0.454717 0.755369
-0.503994 0.680959
-0.547031 0.606904
-0.584234 0.533262
-0.615957 0.460061
-0.642508 0.38731
-0.664152 0.315
-0.681109 0.243108
-0.693563 0.171602
-0.701658 0.100442
-0.705501 0.0295814
-0.705164 -0.0410269
-0.700685 -0.111432
-0.692071 -0.181682
-0.679292 -0.251821
-0.662289 -0.321888
-0.640969 -0.391916
-0.615209 -0.461928
-0.584852 -0.531937
-0.549708 -0.601941
-0.509556 -0.671921
-0.46414 -0.741842
-0.41317 -0.811643
-0.35632 -0.881238
-0.293231 -0.95051
-0.223505 -1.0193
-0.146709 -1.08743
-0.0623728 -1.15463
0.03001 -1.22062
0.130981 -1.28501
0.241115 -1.34736
0.361016 -1.40712
0.491312 -1.46364
0.632647 -1.51614
0.785668 -1.56367
0.951008 -1.60512
1.12926 -1.63913
1.32094 -1.66411
1.52643 -1.67812
1.74591 -1.67885
1.97923 -1.66351
2.22574 -1.62873
2.48405 -1.57044
2.75156 -1.48371
3.02391 -1.36263
3.29384 -1.20022
3.54963 -0.988704
3.77266 -0.720674
3.93488 -0.392744
3.99997 -0.0138412
3.93775 0.384124
3.75146 0.751739
3.48061 1.05312
3.16929 1.28135
2.84704 1.44542
2.53016 1.55752
2.22705 1.6285
1.94174 1.66711
1.67593 1.68021
1.42997 1.67317
1.20352 1.65021
0.995783 1.61468
0.805781 1.56925
0.632419 1.51606
