0 0
0.01 0.00994078
0.02 0.0195294
0.03 0.0284262
0.04 0.0363159
0.05 0.0429192
0.06 0.048002
0.07 0.0513843
0.08 0.0529463
0.09 0.0526326
0.1 0.0504544
0.11 0.0464889
0.12 0.0408764
0.13 0.0338159
0.14 0.0255575
0.15 0.0163936
0.16 0.00664905
0.17 -0.00333107
0.18 -0.0131932
0.19 -0.0225879
0.2 -0.0311824
0.21 -0.0386723
0.22 -0.0447922
0.23 -0.0493253
0.24 -0.052111
0.25 -0.0530507
0.26 -0.052111
0.27 -0.0493253
0.28 -0.0447922
0.29 -0.0386723
0.3 -0.0311824
0.31 -0.0225879
0.32 -0.0131932
0.33 -0.0033311
0.34 0.00664897
0.35 0.0163935
0.36 0.0255572
0.37 0.0338156
0.38 0.0408761
0.39 0.0464885
0.4 0.050454
0.41 0.0526321
0.42 0.0529457
0.43 0.0513837
0.44 0.0480014
0.45 0.0429187
0.46 0.0363155
0.47 0.0284258
0.48 0.0195292
0.49 0.00994068
0.5 4.5672e-08
0.51 -0.00994058
0.52 -0.0195291
0.53 -0.0284257
0.54 -0.0363153
0.55 -0.0429185
0.56 -0.0480012
0.57 -0.0513835
0.58 -0.0529455
0.59 -0.0526318
0.6 -0.0504537
0.61 -0.0464882
0.62 -0.0408758
0.63 -0.0338154
0.64 -0.0255571
0.65 -0.0163934
0.66 -0.00664899
0.67 0.00333098
0.68 0.0131929
0.69 0.0225875
0.7 0.0311819
0.71 0.0386717
0.72 0.0447915
0.73 0.0493245
0.74 0.0521102
0.75 0.0530499
0.76 0.0521102
0.77 0.0493245
0.78 0.0447915
0.79 0.0386717
0.8 0.0311819
0.81 0.0225876
0.82 0.013193
0.83 0.0033311
0.84 -0.00664882
0.85 -0.0163932
0.86 -0.0255568
0.87 -0.0338151
0.88 -0.0408754
0.89 -0.0464877
0.9 -0.0504532
0.91 -0.0526313
0.92 -0.0529449
0.93 -0.0513829
0.94 -0.0480007
0.95 -0.042918
0.96 -0.036315
0.97 -0.0284254
0.98 -0.0195289
0.99 -0.00994057
1 -9.13425e-08
