11.3 0.0874574 0.71297 0.0609571 0.743293
11.4 0.029276 0.760983 0.00534114 0.76261
11.5 -0.0265474 0.736606 -0.0453145 0.708747
11.6 -0.0742945 0.641313 -0.0859679 0.585598
11.7 -0.109544 0.48257 -0.113113 0.403354
11.8 -0.12967 0.274313 -0.125172 0.178828
11.9 -0.134094 0.0367004 -0.122584 -0.0654161
12 -0.124188 -0.205794 -0.107554 -0.303762
12.1 -0.102868 -0.427888 -0.0835228 -0.511468
12.2 -0.0740146 -0.607314 -0.0545481 -0.668185
12.3 -0.0418759 -0.727395 -0.0247415 -0.759796
12.4 -0.0105727 -0.777844 0.00217927 -0.778624
12.5 0.0163136 -0.754474 0.0232508 -0.722994
12.6 0.0360943 -0.658878 0.0365708 -0.59712
12.7 0.0472727 -0.498658 0.0415312 -0.411542
12.8 0.0497378 -0.287924 0.0389084 -0.183468
12.9 0.0447596 -0.047094 0.0307137 0.0641124
13 0.0347143 0.199004 0.0197724 0.3052
13.1 0.0225701 0.424699 0.00912325 0.514808
13.2 0.0112838 0.607407 0.0014286 0.672528
13.3 0.00329439 0.730272 -0.00144387 0.764359
13.4 0.000208002 0.782978 0.00137112 0.782847
13.5 0.00265551 0.761397 0.00968291 0.726588
13.6 0.0102557 0.667206 0.0222772 0.600065
13.7 0.0216417 0.508062 0.0370134 0.414053
13.8 0.0345687 0.298078 0.0510278 0.185931
13.9 0.046162 0.0576416 0.0611035 -0.0612327
14 0.0533572 -0.188449 0.0642207 -0.301472
14.1 0.0534846 -0.41453 0.0581754 -0.509932
14.2 0.0448411 -0.598 0.0420792 -0.666412
14.3 0.0270682 -0.722005 0.0165886 -0.75716
14.4 0.00125283 -0.776266 -0.0161529 -0.774995
14.5 -0.0302116 -0.756735 -0.0527799 -0.718794
14.6 -0.0639076 -0.665168 -0.089078 -0.593292
14.7 -0.0957463 -0.509234 -0.120407 -0.409422
14.8 -0.121365 -0.30293 -0.142171 -0.184548
14.9 -0.1366 -0.0663625 -0.150374 0.0585033
15 -0.138047 0.176063 -0.142234 0.294205
15.1 -0.123668 0.399087 -0.116762 0.498231
15.2 -0.0932861 0.580435 -0.0751369 0.65088
15.3 -0.0488149 0.703474 -0.0207191 0.738827
15.4 0.00586929 0.75808 0.0412793 0.75525
15.5 0.0653504 0.740338 0.104389 0.699347
15.6 0.123283 0.652105 0.161603 0.576115
15.7 0.173069 0.501056 0.206113 0.396597
15.8 0.208534 0.300983 0.232007 0.177983
15.9 0.224569 0.0715093 0.234936 -0.0574309
16 0.217765 -0.163681 0.212734 -0.284941
16.1 0.186988 -0.380126 0.16592 -0.481142
16.2 0.133775 -0.556236 0.0979184 -0.627153
16.3 0.0624106 -0.675862 0.0148752 -0.710285
16.4 -0.020422 -0.729197 -0.0749581 -0.724201
16.5 -0.106355 -0.712549 -0.162161 -0.668491
16.6 -0.186289 -0.627929 -0.237219 -0.548438
16.7 -0.251389 -0.483021 -0.29154 -0.375157
16.8 -0.294002 -0.291352 -0.318317 -0.165521
16.9 -0.308415 -0.0718879 -0.31323 0.0589677
17 -0.291489 0.1527 -0.275015 0.274785
17.1 -0.243177 0.35911 -0.205865 0.45982
17.2 -0.16682 0.526798 -0.111528 0.596338
17.3 -0.0690822 0.640392 -0.000923968 0.672524
17.4 0.0405979 0.690603 0.114761 0.682685
17.5 0.151032 0.674085 0.223374 0.626891
17.6 0.250585 0.593071 0.313225 0.510745
17.7 0.328492 0.455268 0.37434 0.345381
17.8 0.375957 0.273875 0.399401 0.14721
17.9 0.386951 0.0670432 0.38441 -0.0633116
18 0.358803 -0.14383 0.32917 -0.264165
18.1 0.292633 -0.336934 0.237609 -0.434882
18.2 0.193574 -0.493116 0.117774 -0.559188
18.3 0.07061 -0.59808 -0.018728 -0.626391
18.4 -0.0641806 -0.64328 -0.157939 -0.631613
18.5 -0.196963 -0.625866 -0.285241 -0.575509
18.6 -0.31382 -0.548365 -0.387117 -0.464013
18.7 -0.402363 -0.418511 -0.452584 -0.308207
18.8 -0.452948 -0.249099 -0.474129 -0.123866
18.9 -0.45946 -0.057299 -0.448261 0.0698578
19 -0.419794 0.137007 -0.375911 0.252751
19.1 -0.336227 0.313801 -0.262698 0.406302
19.2 -0.215595 0.455633 -0.118862 0.515981
19.3 -0.0690664 0.549575 0.0414484 0.572463
19.4 0.0888021 0.588056 0.201715 0.57186
19.5 0.241736 0.568874 0.345138 0.515495
19.6 0.373796 0.49492 0.456715 0.409621
19.7 0.471252 0.373933 0.524775 0.265143
19.8 0.523862 0.218187 0.54183 0.0969842
19.9 0.525565 0.0436889 0.504993 -0.0772734
20 0.474849 -0.131436 0.416283 -0.23951
20.1 0.375055 -0.28923 0.282888 -0.373444
20.2 0.234566 -0.414225 0.117078 -0.466544
20.3 0.0665475 -0.495124 -0.0646613 -0.511065
20.4 -0.112172 -0.52555 -0.243493 -0.504257
20.5 -0.283106 -0.504093 -0.400728 -0.448162
20.6 -0.428547 -0.434045 -0.520182 -0.349286
20.7 -0.533665 -0.323083 -0.589745 -0.218169
20.8 -0.587805 -0.182802 -0.602096 -0.0686171
20.9 -0.585037 -0.0278246 -0.554961 0.0836503
21 -0.524398 0.125723 -0.451348 0.222874
21.1 -0.410152 0.262183 -0.299834 0.335234
21.2 -0.252021 0.368312 -0.114499 0.410408
21.3 -0.0649294 0.434665 0.0860779 0.442395
21.4 0.132264 0.456247 0.281013 0.429688
21.5 0.319109 0.43254 0.450012 0.375038
21.6 0.476362 0.367235 0.575964 0.285057
21.7 0.588295 0.267819 0.646502 0.16966
21.8 0.643962 0.144993 0.654548 0.0412188
21.9 0.63759 0.0117356 0.598395 -0.0867111
22 0.568679 -0.118066 0.481896 -0.200977
22.1 0.442242 -0.231275 0.314805 -0.290412
22.2 0.269098 -0.31706 0.112751 -0.347051
22.3 0.0656544 -0.36801 -0.103882 -0.366747
22.4 -0.147479 -0.380636 -0.312457 -0.349259
22.5 -0.34815 -0.355365 -0.491346 -0.29795
22.6 -0.515801 -0.296208 -0.622727 -0.219304
22.7 -0.633966 -0.210266 -0.694106 -0.122281
22.8 -0.691482 -0.107072 -0.698664 -0.0174617
22.9 -0.68272 0.00231562 -0.635191 0.0840604
23 -0.607545 0.106493 -0.508227 0.171952
23.1 -0.471531 0.195025 -0.328472 0.237839
23.2 -0.286338 0.259641 -0.112813 0.276194
23.3 -0.0695534 0.295075 0.116883 0.28475
23.4 0.156783 0.299407 0.336547 0.264456
23.5 0.369098 0.273967 0.523487 0.219087
23.6 0.54574 0.22293 0.659357 0.154674
23.7 0.669631 0.152749 0.731614 0.0788362
23.8 0.729439 0.0714739 0.733697 3.53326e-07
23.9 0.719646 -0.0120494 0.664811 -0.0734794
24 0.640381 -0.089118 0.530034 -0.134253
24.1 0.497608 -0.152143 0.34078 -0.176813
24.2 0.303573 -0.195505 0.114892 -0.198072
24.3 0.0767181 -0.216119 -0.124635 -0.197563
24.4 -0.159832 -0.213604 -0.35265 -0.177235
24.5 -0.381399 -0.190064 -0.545678 -0.140967
24.6 -0.565461 -0.149594 -0.685014 -0.0939471
24.7 -0.694451 -0.0976783 -0.758135 -0.0420404
24.8 -0.756897 -0.0405552 -0.758723 0.00882008
24.9 -0.74736 0.0154175 -0.686325 0.0532429
25 -0.666145 0.064419 -0.546428 0.0869636
25.1 -0.51946 0.1018 -0.350956 0.107337
25.2 -0.319905 0.124613 -0.118405 0.113621
25.3 -0.0864599 0.131908 0.127481 0.106949
25.4 0.157042 0.124711 0.360847 0.0899712
25.5 0.385165 0.105672 0.557733 0.0662777
25.6 0.57477 0.0784969 0.699258 0.0397827
25.7 0.707928 0.047353 0.772976 0.0142137
25.8 0.773063 0.0163528 0.772805 -0.00727665
25.9 0.764791 -0.0108649 0.698586 -0.0224115
26 0.683534 -0.0314893 0.556119 -0.0300338
26.1 0.535632 -0.0438409 0.357667 -0.0302659
26.2 0.333848 -0.0475854 0.122094 -0.0245069
26.3 0.0973962 -0.0437692 -0.126486 -0.0151836
26.4 -0.149559 -0.0345977 -0.361919 -0.00525234
26.5 -0.381206 -0.0229586 -0.560094 0.00242057
26.6 -0.574075 -0.011822 -0.702148 0.00560285
26.7 -0.710041 -0.00370634 -0.7758 0.00303219
26.8 -0.777473 -0.000328994 -0.775211 -0.00546121
26.9 -0.771039 -0.00244153 -0.700493 -0.0189736
27 -0.691248 -0.00978495 -0.557704 -0.0356239
27.1 -0.544505 -0.0211129 -0.359315 -0.0527167
27.2 -0.343589 -0.0342864 -0.124304 -0.0670201
27.3 -0.107685 -0.0464949 0.123212 -0.075209
27.4 0.139084 -0.0546602 0.3572 -0.0744576
27.5 0.370927 -0.056002 0.553755 -0.0630409
27.6 0.564375 -0.0486254 0.694269 -0.040755
27.7 0.701305 -0.0319451 0.766735 -0.00903967
27.8 0.770126 -0.00683522 0.765601 0.0291831
27.9 0.765582 0.0244749 0.691258 0.0698563
28 0.688268 0.0586704 0.55 0.108225
28.1 0.544627 0.0917011 0.354407 0.139311
28.2 0.34735 0.119177 0.123359 0.15844
28.3 0.115375 0.136828 -0.119373 0.161821
28.4 -0.127559 0.141049 -0.348285 0.147178
28.5 -0.356085 0.129506 -0.540058 0.114278
28.6 -0.547091 0.101666 -0.676607 0.0651938
28.7 -0.682706 0.059084 -0.746355 0.0042046
28.8 -0.751511 0.00533898 -0.744109 -0.062661
28.9 -0.74839 -0.0543418 -0.670582 -0.12831
29 -0.674057 -0.113675 -0.532302 -0.185367
29.1 -0.53499 -0.166003 -0.341889 -0.226939
29.2 -0.343727 -0.204975 -0.117938 -0.247332
29.3 -0.118781 -0.225201 0.116441 -0.242709
29.4 0.116799 -0.222892 0.336666 -0.211689
29.5 0.338452 -0.196446 0.520382 -0.155773
29.6 0.523796 -0.146896 0.650322 -0.0794574
29.7 0.655497 -0.0780483 0.71553 0.0101022
29.8 0.72249 0.00377791 0.71129 0.10384
29.9 0.719904 0.0904119 0.638693 0.191823
30 0.648626 0.172756 0.504517 0.264378
30.1 0.515188 0.241799 0.321361 0.313102
30.2 0.331931 0.289556 0.107361 0.331695
30.3 0.116791 0.309865 -0.11532 0.316622
30.4 -0.10814 0.299041 -0.323389 0.267634
30.5 -0.31946 0.256415 -0.495819 0.188099
30.6 -0.495886 0.184687 -0.616466 0.0849697
30.7 -0.62093 0.0899441 -0.675214 -0.0317619
30.8 -0.684097 -0.0187996 -0.667965 -0.150133
30.9 -0.680899 -0.130543 -0.596269 -0.257631
31 -0.612478 -0.233578 -0.467162 -0.342641
31.1 -0.485439 -0.316831 -0.293148 -0.395652
31.2 -0.311884 -0.371019 -0.0917275 -0.410116
31.3 -0.109034 -0.389506 0.116159 -0.383046
31.4 0.102218 -0.368931 0.308836 -0.315447
31.5 0.299951 -0.309658 0.466945 -0.212573
31.6 0.464324 -0.216061 0.575763 -0.083781
31.7 0.580005 -0.0964475 0.626246 0.0582118
31.8 0.637315 0.0375752 0.615069 0.198743
31.9 0.632309 0.172338 0.544318 0.323009
32 0.56647 0.293759 0.42128 0.417819
32.1 0.446499 0.389002 0.258255 0.472912
32.2 0.284191 0.447789 0.0719112 0.481766
32.3 0.0959053 0.463259 -0.118307 0.442079
32.4 -0.098891 0.432495 -0.292647 0.356126
32.5 -0.28005 0.356904 -0.433723 0.23097
32.6 -0.429484 0.242453 -0.528506 0.0782541
32.7 -0.533317 0.0995443 -0.569248 -0.0867525
32.8 -0.582926 -0.0577791 -0.553547 -0.246919
32.9 -0.575083 -0.213377 -0.484085 -0.385457
33 -0.511694 -0.351045 -0.368348 -0.487937
33.1 -0.399549 -0.456464 -0.218279 -0.543639
33.2 -0.250041 -0.518623 -0.0494708 -0.546244
33.3 -0.078492 -0.5306 0.120404 -0.494183
33.4 0.0972893 -0.489971 0.273799 -0.390926
33.5 0.259189 -0.399112 0.395562 -0.245203
33.6 0.391154 -0.265438 0.474598 -0.0707556
33.7 0.481026 -0.101259 0.50465 0.114808
33.8 0.521471 0.0771477 0.484363 0.292149
33.9 0.510132 0.251395 0.417027 0.442793
34 0.449401 0.403402 0.310219 0.551358
34.1 0.346108 0.517622 0.175301 0.606881
34.2 0.211097 0.582504 0.0265086 0.603349
34.3 0.0584416 0.591167 -0.120547 0.539892
34.4 -0.0959499 0.541657 -0.25078 0.421046
34.5 -0.236241 0.437198 -0.351493 0.257008
34.6 -0.348647 0.286451 -0.413717 0.0633865
34.7 -0.422958 0.103402 -0.432832 -0.14013
34.8 -0.45332 -0.0936799 -0.408597 -0.332273
34.9 -0.438371 -0.284408 -0.344857 -0.493159
35 -0.381004 -0.449066 -0.249089 -0.606689
35.1 -0.287981 -0.571084 -0.131787 -0.66181
35.2 -0.169393 -0.638516 -0.0054987 -0.652842
35.3 -0.0378111 -0.644563 0.116513 -0.579543
35.4 0.0930057 -0.587682 0.221847 -0.447345
35.5 0.209718 -0.471782 0.300435 -0.267682
35.6 0.301009 -0.306542 0.345564 -0.057756
35.7 0.358792 -0.107353 0.354331 0.160962
35.8 0.378834 0.105807 0.327596 0.365567
35.9 0.360832 0.310819 0.269608 0.535027
36 0.308124 0.486563 0.187473 0.652717
36.1 0.227231 0.61562 0.0904572 0.70758
36.2 0.127228 0.68574 -0.0109222 0.69427
36.3 0.0188932 0.690212 -0.106028 0.61307
36.4 -0.0864104 0.62782 -0.185332 0.470134
36.5 -0.178035 0.50299 -0.241504 0.277882
36.6 -0.24728 0.326176 -0.270148 0.0548047
36.7 -0.288303 0.113875 -0.270069 -0.176175
36.8 -0.298561 -0.112544 -0.243103 -0.390832
36.9 -0.278788 -0.329523 -0.193659 -0.567236
37 -0.232638 -0.514773 -0.12811 -0.688389
37.1 -0.166137 -0.650171 -0.054104 -0.743292
37.2 -0.0870317 -0.723226 0.0202163 -0.726898
37.3 -0.00401201 -0.7273 0.0870807 -0.639924
37.4 0.0741933 -0.661414 0.139962 -0.489075
37.5 0.139784 -0.530357 0.174317 -0.287512
37.6 0.186771 -0.345118 0.188034 -0.0546907
37.7 0.211602 -0.122993 0.181502 0.185378
37.8 0.213409 0.113609 0.157302 0.40749
37.9 0.193851 0.340017 0.119652 0.589072
38 0.156669 0.533018 0.0737834 0.712895
38.1 0.107086 0.673928 0.0253298 0.768054
38.2 0.0511867 0.750063 -0.0202501 0.749776
38.3 -0.00471751 0.754832 -0.0582344 0.659128
38.4 -0.0547304 0.687423 -0.0851605 0.503225
38.5 -0.0940068 0.552852 -0.0992296 0.295744
38.6 -0.119302 0.362435 -0.100481 0.0567788
38.7 -0.129319 0.133959 -0.0906495 -0.188958
38.8 -0.124744 -0.109489 -0.0727139 -0.415654
38.9 -0.107955 -0.342488 -0.0502902 -0.600368
39 -0.0824783 -0.541176 -0.0270437 -0.725787
39.1 -0.0523901 -0.686465 -0.00623534 -0.781143
39.2 -0.021786 -0.765525 0.00960148 -0.761919
39.3 0.00564963 -0.7718 0.0189003 -0.669474
39.4 0.0269992 -0.70459 0.0212414 -0.511232
39.5 0.0404184 -0.569044 0.0174345 -0.301189
39.6 0.0453643 -0.376633 0.00942224 -0.0597719
39.7 0.0426674 -0.145357 -6.28789e-05 0.188003
39.8 0.0343587 0.101392 -0.00805729 0.416113
39.9 0.0232337 0.337827 -0.0119821 0.601554
40 0.0122634 0.539752 -0.0101238 0.727099
40.1 0.00403718 0.687859 -0.00188031 0.78218
40.2 0.000379133 0.769246 0.0122008 0.762537
40.3 0.00215857 0.777397 0.0305126 0.669802
40.4 0.00923515 0.711701 0.0505471 0.511637
40.5 0.0204787 0.577382 0.0691257 0.302208
40.6 0.033855 0.385936 0.0827483 0.0619928
40.7 0.0466224 0.155343 0.0881014 -0.184077
40.8 0.0557028 -0.0910556 0.0826744 -0.410184
40.9 0.0582232 -0.327508 0.0653212 -0.593592
41 0.0521127 -0.529833 0.0365885 -0.717369
41.1 0.0365658 -0.678732 -0.00127508 -0.771241
41.2 0.0122431 -0.761341 -0.0445795 -0.751241
41.3 -0.0187973 -0.771219 -0.0886194 -0.659277
41.4 -0.0533519 -0.707848 -0.128171 -0.503222
41.5 -0.0874192 -0.576507 -0.158017 -0.29729
41.6 -0.116594 -0.388637 -0.173512 -0.0617644
41.7 -0.136516 -0.162001 -0.171198 0.178874
41.8 -0.143401 0.0804277 -0.149412 0.399421
41.9 -0.134645 0.313331 -0.108754 0.577771
42 -0.109373 0.512914 -0.052238 0.697528
42.1 -0.068787 0.660163 0.0149435 0.748846
42.2 -0.0161613 0.742404 0.0859883 0.728121
42.3 0.0434831 0.753348 0.153257 0.637572
42.4 0.103948 0.692606 0.209105 0.485269
42.5 0.158539 0.565519 0.246671 0.285383
42.6 0.200753 0.383424 0.260596 0.0577892
42.7 0.224948 0.163714 0.247668 -0.173824
42.8 0.226982 -0.0712875 0.207383 -0.385261
42.9 0.204815 -0.297068 0.142288 -0.555407
43 0.158989 -0.490603 0.0579649 -0.668673
43.1 0.0928395 -0.633467 -0.0374478 -0.715817
43.2 0.0123033 -0.713379 -0.134147 -0.693701
43.3 -0.0746742 -0.724316 -0.221797 -0.604906
43.4 -0.159035 -0.666084 -0.29069 -0.457698
43.5 -0.231627 -0.544113 -0.332736 -0.266119
43.6 -0.284171 -0.369603 -0.342254 -0.0494289
43.7 -0.310088 -0.159452 -0.316591 0.169781
43.8 -0.305181 0.0649109 -0.256591 0.368693
43.9 -0.268192 0.280123 -0.166838 0.527535
44 -0.2012 0.464297 -0.0554876 0.631809
44.1 -0.109709 0.599919 0.0664527 0.67308
44.2 -0.00229047 0.675338 0.186355 0.648801
44.3 0.110287 0.684951 0.291482 0.561979
44.4 0.216292 0.628846 0.370438 0.421067
44.5 0.304393 0.512575 0.414297 0.239871
44.6 0.364863 0.347175 0.417381 0.0368339
44.7 0.390502 0.148926 0.37779 -0.166842
44.8 0.377291 -0.06186 0.297796 -0.350052
44.9 0.324876 -0.263276 0.184004 -0.494693
45 0.236892 -0.434917 0.0470666 -0.587642
45.1 0.120966 -0.560501 -0.0992779 -0.621479
45.2 -0.0117974 -0.629262 -0.239803 -0.594389
45.3 -0.147952 -0.636195 -0.359686 -0.50986
45.4 -0.273317 -0.581771 -0.446209 -0.376489
45.5 -0.374669 -0.471696 -0.489947 -0.207715
45.6 -0.441147 -0.316794 -0.485449 -0.0209353
45.7 -0.465186 -0.132596 -0.431663 0.16432
45.8 -0.443096 0.0619182 -0.332259 0.328962
45.9 -0.375453 0.246579 -0.195765 0.45685
46 -0.267379 0.402773 -0.0351885 0.536493
46.1 -0.128504 0.515751 0.133192 0.561696
46.2 0.0276838 0.575889 0.291806 0.531499
46.3 0.185251 0.578962 0.424063 0.449896
46.4 0.327807 0.525928 0.516252 0.325548
46.5 0.440519 0.422654 0.5587 0.17133
46.6 0.511656 0.279671 0.54632 0.00334326
46.7 0.533478 0.111594 0.478906 -0.160841
46.8 0.50269 -0.064148 0.361423 -0.304421
46.9 0.420748 -0.229383 0.204158 -0.413472
47 0.294125 -0.367563 0.0222722 -0.47836
47.1 0.13427 -0.465743 -0.165645 -0.494286
47.2 -0.0431402 -0.515677 -0.339955 -0.46124
47.3 -0.219908 -0.514092 -0.482596 -0.383695
47.4 -0.377677 -0.462508 -0.579128 -0.270222
47.5 -0.500257 -0.366931 -0.619814 -0.132888
47.6 -0.575259 -0.23746 -0.599984 0.013807
47.7 -0.594887 -0.0875965 -0.520212 0.154527
47.8 -0.556244 0.0670267 -0.386602 0.274998
47.9 -0.461559 0.210473 -0.21098 0.363719
48 -0.318466 0.328502 -0.0104193 0.413087
48.1 -0.140009 0.410196 0.194451 0.419823
48.2 0.0561967 0.448889 0.382204 0.384893
48.3 0.24993 0.442397 0.533575 0.313152
48.4 0.421113 0.392841 0.633606 0.212849
48.5 0.552415 0.306272 0.672606 0.0949227
48.6 0.630945 0.192173 0.646323 -0.0280469
48.7 0.648914 0.0626772 0.556005 -0.143234
48.8 0.603781 -0.0686302 0.408703 -0.239097
48.9 0.498405 -0.188277 0.21754 -0.306711
49 0.341365 -0.284523 0.00120895 -0.340615
49.1 0.14703 -0.348664 -0.217922 -0.339099
49.2 -0.0653222 -0.375757 -0.416928 -0.304045
49.3 -0.273725 -0.36479 -0.575584 -0.240493
49.4 -0.456618 -0.318449 -0.678574 -0.156056
49.5 -0.595716 -0.242677 -0.716316 -0.0601809
49.6 -0.677733 -0.146084 -0.684937 0.0368091
49.7 -0.694913 -0.0391501 -0.586243 0.124844
49.8 -0.645002 0.0668494 -0.428037 0.195275
49.9 -0.531336 0.161108 -0.224468 0.241841
50 -0.363211 0.234544 0.0044649 0.261254
